SeqNo,RepoName,WflowName,Properties_file,Actionname,SH_QL_file,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,Arg8,Arg9,Arg10,Arg11,Arg12,Arg13,Arg14,Arg15,Arg16,Arg17,Arg18,Arg19,Arg20,Arg21,Arg22,Arg23,Arg24,Arg25,Arg26,Arg27,Arg28,Arg29,Arg30,Arg31,Arg32,Arg33,Arg34,Arg35,Argname1,Argvalue1,Argname2,Argvalue2,Argname3,Argvalue3,Argname4,Argvalue4,Argname5,Argvalue5,Argname6,Argvalue6,Argname7,Argvalue7,Argname8,Argvalue8,Argname9,Argvalue9,Argname10,Argvalue10,Argname11,Argvalue11,Argname12,Argvalue12,Argname13,Argvalue13,Argname14,Argvalue14,Argname15,Argvalue15,Pname1,Pvalue1,Pname2,Pvalue2,Pname3,Pvalue3,Pname4,Pvalue4,Pname5,Pvalue5,Pname6,Pvalue6,Pname7,Pvalue7,Pname8,Pvalue8,Pname9,Pvalue9,Pname10,Pvalue10,Pname11,Pvalue11,Pname12,Pvalue12,Pname13,Pvalue13,Pname14,Pvalue14,Pname15,Pvalue15,Pname16,Pvalue16,Pname17,Pvalue17,Pname18,Pvalue18,Pname19,Pvalue19,Pname20,Pvalue20,Pname21,Pvalue21,Pname22,Pvalue22,Pname23,Pvalue23,Pname24,Pvalue24,Pname25,Pvalue25,Pname26,Pvalue26,Pname27,Pvalue27,Pname28,Pvalue28,Pname29,Pvalue29,Pname30,Pvalue30,File1,File2,File3,File4,File5,File6,File7,File8,File9,File10,
126,repo,LoaddevpactHistory,f1/f2/repo/Workflows/LoaddevpactHistory/Properties/DEV/prg1dataprogRepository_LoaddevpactHistory_WF.properties,LoaddevpactHistory_Stage,devpact.sh,prg1,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/MKD/FNV2_Raw/,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${staging_inprocess}/,ntblx01_fnv2_msg_sec_hte,${output_staging_hdfs_path}/,yarn,cluster,/usr/hdp/current/spark2-client/jars/datanucleus-api-jdo-4.2.1.jar,/usr/hdp/current/spark2-client/jars/datanucleus-rdbms-4.1.7.jar,/usr/hdp/current/spark2-client/jars/datanucleus-core-4.1.6.jar,800,5052,4g,25,4g,prg1,300,true,4096,600,20,20,false,true,true,true,/usr/hdp/current/spark2-client/conf/hive-site.xml,${user.name}@NND.prdx.COM,${user.name}.keytab,true,prg1devp,/opt/cloudera/parcels/CDH/jars/hive-hcatalog-core-3.1.3000.7.1.6.6-5.jar,/opt/cloudera/parcels/CDH/jars/hive-serde-3.1.3000.7.1.6.6-5.jar,30,2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/devpact.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/devpact.py,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,,
127,repo,LoaddevpactHistory,f1/f2/repo/Workflows/LoaddevpactHistory/Properties/DEV/prg1dataprogRepository_LoaddevpactHistory_WF.properties,LoaddevpactHistory_Stg_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/LoadMasterdevpact.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${user.name},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/LoadMasterdevpact.ql,,,,,,,,,,
128,repo,LoaddevpactHistory,f1/f2/repo/Workflows/LoaddevpactHistory/Properties/DEV/prg1dataprogRepository_LoaddevpactHistory_WF.properties,Drop_Partition_tcx_ArchiveTable_Partitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minHour,0,maxHour,1,database,prg1,tableName,nscvsfy_tcx_hist_archv_st_hte,tableLocation,/project/prg1/prg1DEV/Warehouse/Secure/dataprogRepository/nscvsfy_tcx_hist_archv_st_hte,partitionColumn,created_date,retention,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${prg1_common_jar},${jar_itcore},${jar_hdfs_jdbc},/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,
129,repo,LoaddevpactHistory,f1/f2/repo/Workflows/LoaddevpactHistory/Properties/DEV/prg1dataprogRepository_LoaddevpactHistory_WF.properties,Capture_Success_reccalc_Schedule,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,masterTableNm,nscvpfy_tcx_sched_hist_pii_hte,TableNm,nscvsfy_tcx_hist_st_hte,sourceTableNm,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/MKD/FNV2_Raw,currentUser,${user.name},fileType,dataprogRepository-LoaddevpactHistory,workflowId,${wf:id()},workflowName,LoaddevpactHistory,step_job_name,${wf:id()}_Capture_Success_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,repo,LoaddevpactHistory,f1/f2/repo/Workflows/LoaddevpactHistory/Properties/DEV/prg1dataprogRepository_LoaddevpactHistory_WF.properties,On_Failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${staging_inprocess}/,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${staging_inprocess}/,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${failure}/${wf:id()},/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${failure}/${wf:id()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,
131,repo,LoaddevpactHistoryPJ1,f1/f2/repo/Workflows/LoaddevpactHistoryPJ1/Properties/DEV/prg1dataprogRepository_LoaddevpactHistoryPJ1_WF.properties,LoaddevpactHistoryPJ1_Move_to_Inprocess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${raw}/,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${raw}/,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${staging_inprocess}/,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${staging_inprocess}/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,
132,repo,LoaddevpactHistoryPJ1,f1/f2/repo/Workflows/LoaddevpactHistoryPJ1/Properties/DEV/prg1dataprogRepository_LoaddevpactHistoryPJ1_WF.properties,LoaddevpactHistoryPJ1_Stage,devpactHistory.sh,prg1,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${raw}/,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${staging_inprocess}/,ntblx01_CRC4T_msg_pj1_sec_hte,${output_staging_hdfs_path}/,yarn,cluster,/usr/hdp/current/spark2-client/jars/datanucleus-api-jdo-4.2.1.jar,/usr/hdp/current/spark2-client/jars/datanucleus-rdbms-4.1.7.jar,/usr/hdp/current/spark2-client/jars/datanucleus-core-4.1.6.jar,800,5052,4g,25,4g,prg1,300,true,4096,600,20,20,false,true,true,true,/usr/hdp/current/spark2-client/conf/hive-site.xml,${user.name}@NND.prdx.COM,${user.name}.keytab,true,prg1devp,/opt/cloudera/parcels/CDH/jars/hive-hcatalog-core-3.1.3000.7.1.6.6-5.jar,/opt/cloudera/parcels/CDH/jars/hive-serde-3.1.3000.7.1.6.6-5.jar,30,2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/devpactHistory.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/devpactHistory.py,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,,
133,repo,LoaddevpactHistoryPJ1,f1/f2/repo/Workflows/LoaddevpactHistoryPJ1/Properties/DEV/prg1dataprogRepository_LoaddevpactHistoryPJ1_WF.properties,LoaddevpactHistoryPJ1_Stg_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/LoadMasterdevpactHistory.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${user.name},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/LoadMasterdevpactHistory.ql,,,,,,,,,,
134,repo,LoaddevpactHistoryPJ1,f1/f2/repo/Workflows/LoaddevpactHistoryPJ1/Properties/DEV/prg1dataprogRepository_LoaddevpactHistoryPJ1_WF.properties,Capture_Success_reccalc_Schedule,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,masterTableNm,nscvp95_tcx_sched_hist_pj1_pii_hte,TableNm,nscvs95_tcx_hist_pj1_st_hte,sourceTableNm,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/${raw},currentUser,${user.name},fileType,dataprogRepository-LoaddevpactHistoryPJ1,workflowId,${wf:id()},workflowName,LoaddevpactHistoryPJ1,step_job_name,${wf:id()}_Capture_Success_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,LoadH2T_DailyLoad,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/repair_stage_table.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un1_TempTable,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un1_temp_overwrite.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,raw_table,ntblx01_fcproc_msg_rawdata_k2_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un2_TempTable,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un2_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,J9D_table,ncvdcum_pace_cmd_name_rspns_sec_hte,raw_table,ntblx01_fcproc_msg_rawdata_k2_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un1_TempTable_PRS,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un1_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,raw_table,ntblx01_fcproc_msg_prs_rawdata_k2_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un2_TempTable_PRS,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un2_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,J9D_table,ncvdcum_pace_cmd_name_rspns_sec_hte,raw_table,ntblx01_fcproc_msg_prs_rawdata_k2_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un1_TempTable_PSU,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un1_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,raw_table,ntblx01_fcproc_msg_rawdata_k2_psu_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un2_TempTable_PSU,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un2_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,J9D_table,ncvdcum_pace_cmd_name_rspns_sec_hte,raw_table,ntblx01_fcproc_msg_rawdata_k2_psu_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un1_TempTable_PSA,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un1_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,raw_table,ntblx01_fcproc_msg_rawdata_k2_psa_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un2_TempTable_PSA,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un2_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_date,2020-07-21,lkb_days,30,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,J9D_table,ncvdcum_pace_cmd_name_rspns_sec_hte,raw_table,ntblx01_fcproc_msg_rawdata_k2_psa_sec_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un3_TempTable,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un3_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,mstr_na_usa_table,nscvp99_H2T_na_usa_summ_pii_hte,mstr_na_non_usa_table,nscvp99_H2T_na_non_usa_summ_pii_hte,mstr_eu_gbr_fra_table,nscvp99_H2T_eu_gbr_fra_summ_pii_hte,mstr_eu_non_gbr_fra_table,nscvp99_H2T_eu_non_gbr_fra_summ_pii_hte,mstr_ap_table,nscvp99_H2T_ap_summ_pii_hte,mstr_rw_table,nscvp99_H2T_rw_summ_pii_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un4_TempTable,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un4_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,mstr_na_usa_table,nscvp99_H2T_na_usa_summ_pii_hte,mstr_na_non_usa_table,nscvp99_H2T_na_non_usa_summ_pii_hte,mstr_eu_gbr_fra_table,nscvp99_H2T_eu_gbr_fra_summ_pii_hte,mstr_eu_non_gbr_fra_table,nscvp99_H2T_eu_non_gbr_fra_summ_pii_hte,mstr_ap_table,nscvp99_H2T_ap_summ_pii_hte,mstr_rw_table,nscvp99_H2T_rw_summ_pii_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Select_Un5_TempTable,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/select_un5_temp.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,history_load,no,temp_stg_table,nscvs99_H2T_summ_temp_st_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,mstr_na_usa_table,nscvp99_H2T_na_usa_summ_pii_hte,mstr_na_non_usa_table,nscvp99_H2T_na_non_usa_summ_pii_hte,mstr_eu_gbr_fra_table,nscvp99_H2T_eu_gbr_fra_summ_pii_hte,mstr_eu_non_gbr_fra_table,nscvp99_H2T_eu_non_gbr_fra_summ_pii_hte,mstr_ap_table,nscvp99_H2T_ap_summ_pii_hte,mstr_rw_table,nscvp99_H2T_rw_summ_pii_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,LoadH2T_Staging_DailyLoad,runH2T.sh,yarn,client,10,8g,8g,2 ,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/nscvs99_H2T_summ_st_hte,prg1,${user.name}.keytab,${user.name}@NND.prdx.COM,prg1devp,2020-07-21,30,no,nscvs99_H2T_summ_temp_st_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/runH2T.sh,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/H2Ttransform.py,/project/prg1/prg1DEV/Workflow/KEYS/${user.name}.keytab,,,,,,,,
148,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Delete_New_Partition_Status_From_Master_Daily,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/DeleteNewPartitionStatusFromMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_na_usa_table,nscvp99_H2T_na_usa_summ_pii_hte,mstr_na_non_usa_table,nscvp99_H2T_na_non_usa_summ_pii_hte,mstr_eu_gbr_fra_table,nscvp99_H2T_eu_gbr_fra_summ_pii_hte,mstr_eu_non_gbr_fra_table,nscvp99_H2T_eu_non_gbr_fra_summ_pii_hte,mstr_ap_table,nscvp99_H2T_ap_summ_pii_hte,mstr_rw_table,nscvp99_H2T_rw_summ_pii_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Delete_Old_Unknown_Data_From_Master_Daily,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/DeleteOldUnknownDataFromMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_na_usa_table,nscvp99_H2T_na_usa_summ_pii_hte,mstr_na_non_usa_table,nscvp99_H2T_na_non_usa_summ_pii_hte,mstr_eu_gbr_fra_table,nscvp99_H2T_eu_gbr_fra_summ_pii_hte,mstr_eu_non_gbr_fra_table,nscvp99_H2T_eu_non_gbr_fra_summ_pii_hte,mstr_ap_table,nscvp99_H2T_ap_summ_pii_hte,mstr_rw_table,nscvp99_H2T_rw_summ_pii_hte,vin_meta_table,ncvdh27_ncvdn40_acgh_vin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Delete_Old_Null_Data_From_Master_Daily,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/DeleteOldNullDataFromMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_na_usa_table,nscvp99_H2T_na_usa_summ_pii_hte,mstr_na_non_usa_table,nscvp99_H2T_na_non_usa_summ_pii_hte,mstr_eu_gbr_fra_table,nscvp99_H2T_eu_gbr_fra_summ_pii_hte,mstr_eu_non_gbr_fra_table,nscvp99_H2T_eu_non_gbr_fra_summ_pii_hte,mstr_ap_table,nscvp99_H2T_ap_summ_pii_hte,mstr_rw_table,nscvp99_H2T_rw_summ_pii_hte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Load_To_NA_USA_Master,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table,nscvp99_H2T_na_usa_summ_pii_hte,stg_table,nscvs99_H2T_summ_st_hte,region,'NA',country,'USA',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,repo,LoadH2TConsentSummary,f1/f2/repo/Workflows/LoadH2TConsentSummary/Properties/DEV/prg1dataprogRepository_LoadH2TConsentSummary.properties,Load_To_NA_Non_USA_Master,hdfs://hdd2cluster:8020/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/${workflow}/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table,nscvp99_H2T_na_non_usa_summ_pii_hte,stg_table,nscvs99_H2T_summ_st_hte,region,'NA',country,'Non_USA',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
